Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Density (kg/m3),Error Code (NA),External pH (Dynamic Salinity) (pH),FET External Voltage (V),Instrument Clock (Gregorian days since 19700101T000000Z),Internal Humidity (%),Internal Temperature (C),Oxygen Concentration Corrected (ml/l),Practical Salinity (psu),Pressure (decibar),Sigma-t (kg/m3),Sigma-theta (0 dbar) (kg/m3),Sound Speed (m/s),Temperature (C)
2025-02-13T23:14:37.864Z,2.73352,1026.025735,0,7.7462,-0.895235,20132.46841,0.5,1,5.272,31.97,83.753,25.62665975,25.62682556,1449.616231,0.6916
2025-02-13T23:16:37.858Z,2.73434,1026.028385,0,7.7457,-0.895259,20132.4698,0.5,0.9,5.272,31.9738,83.746,25.62936156,25.62952795,1449.651213,0.6982
2025-02-13T23:18:37.863Z,2.73465,1026.021271,0,7.7458,-0.895238,20132.47119,0.5,1,5.268,31.9658,83.74,25.62229817,25.62246534,1449.693279,0.7098
2025-02-13T23:20:37.859Z,2.73378,1026.026161,0,7.7459,-0.895246,20132.47258,0.5,1,5.269,31.9707,83.755,25.62708293,25.62724896,1449.62903,0.6942
2025-02-13T23:22:37.859Z,2.73385,1026.025705,0,7.7459,-0.895246,20132.47397,0.5,1,5.27,31.9702,83.759,25.62661055,25.62677669,1449.634349,0.6955
2025-02-13T23:24:37.859Z,2.73352,1026.026366,0,7.7457,-0.895261,20132.47536,0.5,1,5.268,31.9707,83.759,25.62726069,25.62742647,1449.614072,0.6909
2025-02-13T23:26:37.863Z,2.73332,1026.02653,0,7.7451,-0.895296,20132.47675,0.5,1,5.265,31.9706,83.782,25.62730941,25.62747505,1449.603385,0.6885
2025-02-13T23:28:38.107Z,2.73322,1026.027047,0,7.7458,-0.895261,20132.47814,0.5,1,5.257,31.971,83.803,25.62772273,25.62788828,1449.596517,0.6868
2025-02-13T23:30:37.858Z,2.73331,1026.027061,0,7.7451,-0.895296,20132.47953,0.5,1,5.25,31.9712,83.784,25.62782987,25.62799546,1449.601028,0.6878
2025-02-13T23:32:37.859Z,2.73376,1026.026425,0,7.7437,-0.895369,20132.48091,0.5,1,5.248,31.9709,83.772,25.62726541,25.62743145,1449.627751,0.6938
2025-02-13T23:34:37.862Z,2.73349,1026.027477,0,7.7429,-0.895412,20132.4823,0.5,1,5.241,31.9717,83.807,25.6281407,25.62830648,1449.609806,0.6895
2025-02-13T23:36:37.859Z,2.7334,1026.027071,0,7.7425,-0.895438,20132.48369,0.5,1,5.243,31.971,83.834,25.62760436,25.62777015,1449.607037,0.689
2025-02-13T23:38:37.858Z,2.73326,1026.027625,0,7.7419,-0.895471,20132.48508,0.5,1,5.245,31.9716,83.822,25.6282109,25.62837649,1449.597168,0.6867
2025-02-13T23:40:37.863Z,2.73324,1026.027407,0,7.7423,-0.89545,20132.48647,0.5,1,5.245,31.9714,83.811,25.62804459,25.62821016,1449.597179,0.6868
2025-02-13T23:42:37.858Z,2.73322,1026.027357,0,7.7416,-0.895488,20132.48786,0.5,1,5.249,31.9713,83.815,25.62797489,25.62814044,1449.5962,0.6866
2025-02-13T23:44:37.858Z,2.73363,1026.0277,0,7.742,-0.895463,20132.48925,0.5,1,5.25,31.9719,83.839,25.62821548,25.62838146,1449.617875,0.6911
2025-02-13T23:46:37.858Z,2.73343,1026.027883,0,7.7417,-0.895481,20132.49064,0.5,1,5.246,31.9721,83.813,25.62851638,25.6286821,1449.605882,0.6885
2025-02-13T23:48:37.859Z,2.73394,1026.023845,0,7.7415,-0.895484,20132.49203,0.5,1,5.246,31.9678,83.815,25.62449073,25.62465722,1449.648,0.699
2025-02-13T23:50:37.858Z,2.73347,1026.027636,0,7.7414,-0.895496,20132.49341,0.5,1,5.247,31.9719,83.803,25.62831777,25.62848353,1449.608641,0.6892
2025-02-13T23:52:37.863Z,2.73332,1026.027882,0,7.741,-0.895518,20132.4948,0.5,0.9,5.25,31.9721,83.795,25.62859709,25.62876265,1449.59876,0.687
2025-02-13T23:54:38.111Z,2.73323,1026.027529,0,7.7411,-0.895515,20132.49619,0.5,1,5.254,31.9716,83.797,25.62823242,25.62839792,1449.594941,0.6863
2025-02-13T23:56:37.858Z,2.73326,1026.027787,0,7.741,-0.89552,20132.49758,0.5,1,5.257,31.9719,83.803,25.62846305,25.62862859,1449.596348,0.6865
2025-02-13T23:58:37.863Z,2.73327,1026.027801,0,7.7413,-0.895502,20132.49897,0.5,1,5.259,31.9719,83.807,25.62845767,25.62862323,1449.596868,0.6866
2025-02-14T00:00:37.858Z,2.73313,1026.027734,0,7.7414,-0.895498,20132.50036,0.5,1,5.266,31.9717,83.809,25.62837741,25.62854285,1449.589804,0.6851
2025-02-14T00:02:37.858Z,2.73305,1026.028564,0,7.7416,-0.895491,20132.50175,0.5,1,5.252,31.9726,83.809,25.62920375,25.62936904,1449.582349,0.6832
2025-02-14T00:04:37.858Z,2.73338,1026.028482,0,7.742,-0.895465,20132.50314,0.5,1,5.267,31.9727,83.822,25.62906912,25.62923476,1449.600906,0.6872
2025-02-14T00:06:37.858Z,2.73333,1026.02874,0,7.7416,-0.895489,20132.50453,0.5,1,5.286,31.973,83.815,25.62935893,25.62952449,1449.597094,0.6863
2025-02-14T00:08:37.863Z,2.73339,1026.028534,0,7.742,-0.895466,20132.50591,0.5,1,5.292,31.9728,83.815,25.62915496,25.62932059,1449.60047,0.6871
2025-02-14T00:10:37.858Z,2.73402,1026.030492,0,7.7421,-0.895458,20132.5073,0.5,1,5.292,31.9755,83.834,25.63103675,25.63120289,1449.628953,0.6925
2025-02-14T00:12:37.862Z,2.73384,1026.028069,0,7.7418,-0.895471,20132.50869,0.5,1,5.282,31.9726,83.822,25.62867099,25.62883711,1449.627635,0.6931
2025-02-14T00:14:37.858Z,2.73392,1026.027407,0,7.7415,-0.895487,20132.51008,0.5,1,5.28,31.9719,83.82,25.62802153,25.62818776,1449.633956,0.6947
2025-02-14T00:16:37.862Z,2.73373,1026.028516,0,7.7406,-0.895541,20132.51147,0.5,1,5.281,31.9731,83.809,25.62917566,25.62934161,1449.619439,0.6912
2025-02-14T00:18:37.858Z,2.73363,1026.028498,0,7.7417,-0.895479,20132.51286,0.5,1,5.288,31.973,83.809,25.62915443,25.62932029,1449.614298,0.6901
2025-02-14T00:20:37.862Z,2.73359,1026.029067,0,7.741,-0.895518,20132.51425,0.5,1,5.29,31.9738,83.778,25.62986812,25.63003383,1449.608939,0.6888
2025-02-14T00:22:38.108Z,2.73358,1026.02902,0,7.7419,-0.895473,20132.51564,0.5,1,5.293,31.9737,83.784,25.62979304,25.62995875,1449.608449,0.6887
2025-02-14T00:24:37.862Z,2.73352,1026.028458,0,7.7417,-0.895484,20132.51703,0.5,1,5.298,31.973,83.784,25.62922979,25.62939549,1449.607518,0.6887
2025-02-14T00:26:37.859Z,2.73332,1026.02857,0,7.7415,-0.895495,20132.51841,0.5,1,5.297,31.973,83.778,25.62936431,25.62952979,1449.596038,0.6862
2025-02-14T00:28:37.858Z,2.73339,1026.028439,0,7.7422,-0.895455,20132.5198,0.5,1,5.297,31.9729,83.778,25.62923543,25.62940098,1449.600003,0.6871
2025-02-14T00:30:37.862Z,2.73339,1026.028416,0,7.7407,-0.895535,20132.52119,0.5,1,5.3,31.9729,83.772,25.62924081,25.62940634,1449.59945,0.687
2025-02-14T00:32:37.858Z,2.73346,1026.028412,0,7.7425,-0.895439,20132.52258,0.5,1,5.299,31.973,83.765,25.62927285,25.62943844,1449.603568,0.6879
2025-02-14T00:34:37.862Z,2.73355,1026.028383,0,7.7424,-0.895442,20132.52397,0.5,1,5.3,31.973,83.773,25.62920826,25.62937397,1449.609161,0.6891
2025-02-14T00:36:37.861Z,2.73385,1026.028112,0,7.7421,-0.895455,20132.52536,0.5,1,5.294,31.9729,83.778,25.62892315,25.62908917,1449.626409,0.6929
2025-02-14T00:38:37.861Z,2.73372,1026.028164,0,7.7429,-0.895417,20132.52675,0.5,1,5.288,31.973,83.753,25.62908981,25.62925565,1449.618853,0.6913
2025-02-14T00:40:37.858Z,2.73372,1026.027763,0,7.7424,-0.895441,20132.52814,0.5,1,5.289,31.9726,83.74,25.6287518,25.62891763,1449.619476,0.6916
2025-02-14T00:42:37.858Z,2.73394,1026.028328,0,7.7414,-0.895496,20132.52953,0.5,1,5.284,31.9735,83.728,25.62937899,25.62954496,1449.628672,0.6934
2025-02-14T00:44:37.861Z,2.73415,1026.027402,0,7.7418,-0.895472,20132.53091,0.5,1,5.281,31.9726,83.728,25.62846075,25.62862699,1449.643864,0.697
2025-02-14T00:46:37.862Z,2.73366,1026.02788,0,7.7418,-0.895475,20132.5323,0.5,1,5.295,31.9728,83.719,25.62896658,25.62913229,1449.614848,0.6906
2025-02-14T00:48:38.107Z,2.73379,1026.026883,0,7.7428,-0.895418,20132.53369,0.5,1,5.298,31.9718,83.709,25.6280219,25.62818778,1449.625194,0.6932
2025-02-14T00:50:37.858Z,2.7336,1026.028235,0,7.7428,-0.895423,20132.53508,0.5,1,5.294,31.9732,83.713,25.62934766,25.62951328,1449.610274,0.6895
2025-02-14T00:52:37.861Z,2.73338,1026.027995,0,7.7429,-0.895418,20132.53647,0.5,1,5.303,31.9727,83.721,25.62906374,25.62922919,1449.599723,0.6873
2025-02-14T00:54:37.858Z,2.73327,1026.028136,0,7.7429,-0.89542,20132.53786,0.5,1,5.296,31.9727,83.734,25.62913905,25.62930441,1449.593559,0.6859
2025-02-14T00:56:37.858Z,2.73333,1026.028115,0,7.7426,-0.895432,20132.53925,0.5,1,5.292,31.9728,83.721,25.62918186,25.62934726,1449.596669,0.6866
2025-02-14T00:58:37.862Z,2.73342,1026.027738,0,7.743,-0.895413,20132.54064,0.5,1,5.292,31.9724,83.726,25.62878468,25.62895019,1449.602593,0.688
2025-02-14T01:00:37.857Z,2.7336,1026.026352,0,7.742,-0.895464,20132.54203,0.5,1,5.293,31.971,83.715,25.627459,25.62762476,1449.617399,0.6917
2025-02-14T01:02:37.857Z,2.73402,1026.027656,0,7.7427,-0.895425,20132.54341,0.5,1,5.289,31.9729,83.707,25.62880998,25.62897602,1449.634817,0.695
2025-02-14T01:04:37.858Z,2.73387,1026.028078,0,7.7425,-0.895434,20132.5448,0.5,1,5.281,31.9733,83.702,25.62925039,25.62941626,1449.625253,0.6928
2025-02-14T01:06:37.858Z,2.73363,1026.028552,0,7.7438,-0.895366,20132.54619,0.5,1,5.281,31.9737,83.694,25.62975536,25.62992094,1449.610175,0.6894
2025-02-14T01:08:37.861Z,2.73345,1026.027693,0,7.7429,-0.895418,20132.54758,0.5,1,5.281,31.9725,83.702,25.62885438,25.62901986,1449.603247,0.6882
2025-02-14T01:10:37.858Z,2.73349,1026.027421,0,7.7427,-0.895425,20132.54897,0.5,1,5.277,31.9723,83.688,25.6286504,25.62881591,1449.606396,0.689
2025-02-14T01:12:37.858Z,2.73406,1026.024465,0,7.7437,-0.895361,20132.55036,0.5,1,5.267,31.9694,83.675,25.6257781,25.62594434,1449.647855,0.699
2025-02-14T01:14:37.862Z,2.73319,1026.028261,0,7.7428,-0.895428,20132.55175,0.5,1,5.263,31.9731,83.675,25.62954157,25.6297067,1449.586304,0.6844
2025-02-14T01:16:38.106Z,2.7332,1026.027428,0,7.7432,-0.895402,20132.55314,0.5,1,5.266,31.9722,83.665,25.62875823,25.62892342,1449.589954,0.6855
2025-02-14T01:18:37.857Z,2.73336,1026.026546,0,7.7424,-0.895442,20132.55453,0.5,1,5.266,31.9712,83.684,25.6277922,25.62795764,1449.602593,0.6885
2025-02-14T01:20:37.857Z,2.73325,1026.027757,0,7.7425,-0.895442,20132.55591,0.5,1,5.261,31.9727,83.652,25.6291498,25.62931499,1449.591318,0.6857
2025-02-14T01:22:37.861Z,2.73334,1026.028092,0,7.7419,-0.895473,20132.5573,0.5,1,5.261,31.9733,83.627,25.6296057,25.62977088,1449.593987,0.6862
2025-02-14T01:24:37.857Z,2.73327,1026.02711,0,7.7413,-0.895503,20132.55869,0.5,0.9,5.268,31.9721,83.627,25.62862398,25.62878917,1449.593758,0.6865
2025-02-14T01:26:37.858Z,2.73328,1026.026938,0,7.7424,-0.895445,20132.56008,0.5,1,5.271,31.972,83.61,25.62853276,25.62869793,1449.59426,0.6867
2025-02-14T01:28:37.858Z,2.73333,1026.027009,0,7.7413,-0.895503,20132.56147,0.5,1,5.277,31.972,83.632,25.62850048,25.62866574,1449.597348,0.6873
2025-02-14T01:30:37.862Z,2.73327,1026.027163,0,7.7424,-0.895445,20132.56286,0.5,1,5.275,31.9723,83.602,25.62879567,25.62896079,1449.592707,0.6863
2025-02-14T01:32:37.857Z,2.73332,1026.027144,0,7.7422,-0.895458,20132.56425,0.5,1,5.271,31.9721,83.64,25.62859709,25.62876234,1449.596245,0.687
2025-02-14T01:34:37.858Z,2.73326,1026.027226,0,7.7422,-0.895456,20132.56564,0.5,1,5.272,31.9722,83.632,25.62871521,25.62888039,1449.593061,0.6863
2025-02-14T01:36:37.861Z,2.73331,1026.026972,0,7.7429,-0.895417,20132.56703,0.5,0.9,5.275,31.9719,83.64,25.6284254,25.62859066,1449.59689,0.6872
2025-02-14T01:38:37.861Z,2.73333,1026.027261,0,7.7424,-0.895445,20132.56841,0.5,1,5.271,31.9723,83.632,25.62875264,25.62891788,1449.596837,0.6871
2025-02-14T01:40:37.857Z,2.7338,1026.026461,0,7.7421,-0.895454,20132.5698,0.5,1,5.27,31.9716,83.659,25.62783942,25.62800523,1449.625937,0.6936
2025-02-14T01:42:38.106Z,2.73324,1026.026793,0,7.7423,-0.895448,20132.57119,0.5,1,5.267,31.9716,83.646,25.62821628,25.6283815,1449.593857,0.6866
2025-02-14T01:44:37.858Z,2.73324,1026.026554,0,7.7415,-0.895495,20132.57258,0.5,1,5.265,31.9715,83.615,25.62812506,25.62829023,1449.594131,0.6868
2025-02-14T01:46:37.858Z,2.7333,1026.026706,0,7.7419,-0.895473,20132.57397,0.5,1,5.267,31.9719,83.583,25.62843078,25.62859592,1449.59551,0.6871
2025-02-14T01:48:37.858Z,2.73328,1026.026532,0,7.7425,-0.895441,20132.57536,0.5,0.9,5.272,31.9718,83.562,25.62835569,25.62852078,1449.594581,0.687
2025-02-14T01:50:37.856Z,2.73331,1026.026611,0,7.7421,-0.895461,20132.57675,0.5,1,5.272,31.972,83.546,25.62851124,25.62867631,1449.595042,0.6871
2025-02-14T01:52:37.839Z,2.7333,1026.026206,0,7.7425,-0.89544,20132.57814,0.5,1,5.272,31.9717,83.514,25.62825909,25.6284241,1449.595035,0.6873
2025-02-14T01:54:37.857Z,2.73332,1026.026309,0,7.7419,-0.895474,20132.57953,0.5,1,5.271,31.9719,83.502,25.62842002,25.62858501,1449.595106,0.6873
2025-02-14T01:56:37.861Z,2.73323,1026.025798,0,7.7414,-0.895499,20132.58091,0.5,1,5.256,31.9712,83.508,25.62787828,25.62804325,1449.592452,0.6869
2025-02-14T01:58:37.861Z,2.73324,1026.026303,0,7.7415,-0.895496,20132.5823,0.5,1,5.254,31.9718,83.508,25.62838259,25.62854753,1449.591428,0.6865
2025-02-14T02:00:37.856Z,2.73328,1026.02626,0,7.7419,-0.895473,20132.58369,0.5,1,5.257,31.9716,83.541,25.628184,25.62834906,1449.594885,0.6872
2025-02-14T02:02:37.861Z,2.73333,1026.026192,0,7.7415,-0.895493,20132.58508,0.5,1,5.265,31.9715,83.552,25.62806588,25.62823101,1449.598118,0.6879
2025-02-14T02:04:37.856Z,2.73338,1026.026804,0,7.7409,-0.895524,20132.58647,0.5,1,5.268,31.9722,83.56,25.62863989,25.62880504,1449.598267,0.6877
2025-02-14T02:06:37.861Z,2.73356,1026.027362,0,7.7411,-0.895512,20132.58786,0.5,1,5.264,31.9728,83.596,25.62903118,25.62919655,1449.607389,0.6894
2025-02-14T02:08:37.856Z,2.73354,1026.026677,0,7.7406,-0.895542,20132.58925,0.5,1,5.261,31.9722,83.558,25.62852687,25.62869218,1449.607796,0.6898
2025-02-14T02:10:38.105Z,2.733,1026.027894,0,7.7408,-0.895534,20132.59064,0.5,1,5.248,31.9732,83.554,25.62974566,25.62991036,1449.574,0.6821
2025-02-14T02:12:37.856Z,2.73304,1026.026481,0,7.7411,-0.895517,20132.59203,0.5,0.9,5.214,31.9718,83.516,25.62851702,25.62868178,1449.580175,0.684
2025-02-14T02:14:37.857Z,2.73266,1026.028333,0,7.74,-0.895586,20132.59341,0.5,1,5.202,31.9738,83.487,25.63049159,25.63065578,1449.551396,0.6772
2025-02-14T02:16:37.861Z,2.73264,1026.028005,0,7.7396,-0.895607,20132.5948,0.5,1,5.186,31.9736,83.452,25.63033066,25.63049477,1449.550563,0.6772
2025-02-14T02:18:37.862Z,2.73272,1026.027687,0,7.7395,-0.895612,20132.59619,0.5,0.9,5.187,31.9734,83.433,25.63010531,25.63026948,1449.555453,0.6784
2025-02-14T02:20:37.857Z,2.73272,1026.027734,0,7.7389,-0.895644,20132.59758,0.5,0.9,5.194,31.9736,83.408,25.63027161,25.63043573,1449.554858,0.6783
2025-02-14T02:22:37.857Z,2.73283,1026.026953,0,7.7385,-0.89566,20132.59897,0.5,1,5.201,31.973,83.37,25.62967605,25.62984025,1449.563008,0.6804
2025-02-14T02:24:37.856Z,2.73298,1026.026346,0,7.7382,-0.895675,20132.60036,0.5,1,5.218,31.9725,83.353,25.62915552,25.62931985,1449.572085,0.6826
2025-02-14T02:26:37.856Z,2.73296,1026.026836,0,7.738,-0.895691,20132.60175,0.5,1,5.223,31.9731,83.345,25.62968131,25.62984557,1449.56911,0.6818
2025-02-14T02:28:37.856Z,2.73299,1026.026293,0,7.7378,-0.895699,20132.60314,0.5,1,5.229,31.9726,83.326,25.62923062,25.6293949,1449.572236,0.6827
2025-02-14T02:30:37.857Z,2.73307,1026.026008,0,7.7378,-0.895697,20132.60453,0.5,1,5.235,31.9724,83.313,25.62901056,25.62917491,1449.576768,0.6838
2025-02-14T02:32:37.861Z,2.73307,1026.026298,0,7.7374,-0.895717,20132.60591,0.5,1,5.233,31.9726,83.339,25.62917687,25.62934126,1449.577,0.6837
2025-02-14T02:34:37.861Z,2.73302,1026.026275,0,7.7374,-0.895719,20132.6073,0.5,1,5.232,31.9725,83.345,25.62912328,25.62928764,1449.574688,0.6832
2025-02-14T02:36:38.105Z,2.7331,1026.025722,0,7.738,-0.895688,20132.60869,0.5,1,5.232,31.9721,83.313,25.62872616,25.62889056,1449.580012,0.6846
2025-02-14T02:38:37.857Z,2.73309,1026.026535,0,7.7375,-0.895717,20132.61008,0.5,1,5.236,31.973,83.32,25.62950411,25.62966846,1449.576768,0.6836
2025-02-14T02:40:37.856Z,2.73311,1026.025917,0,7.7375,-0.895716,20132.61147,0.5,1,5.241,31.9724,83.301,25.62897831,25.62914268,1449.579305,0.6844
2025-02-14T02:42:37.856Z,2.73303,1026.026084,0,7.737,-0.895741,20132.61286,0.5,1,5.236,31.9726,83.288,25.62920375,25.62936799,1449.573896,0.6832
2025-02-14T02:44:37.856Z,2.7331,1026.02578,0,7.737,-0.89574,20132.61425,0.5,1,5.24,31.9722,83.307,25.628812,25.62897638,1449.579592,0.6845
2025-02-14T02:46:37.856Z,2.73309,1026.026043,0,7.738,-0.895689,20132.61564,0.5,1,5.235,31.9725,83.307,25.6290749,25.62923926,1449.578169,0.6841
2025-02-14T02:48:37.856Z,2.73304,1026.026245,0,7.7369,-0.895747,20132.61703,0.5,1,5.23,31.9729,83.27,25.62945052,25.62961473,1449.573547,0.6831
2025-02-14T02:50:37.856Z,2.73319,1026.025761,0,7.7373,-0.895724,20132.61841,0.5,0.9,5.239,31.9725,83.263,25.62900501,25.62916938,1449.583375,0.6854
2025-02-14T02:52:37.857Z,2.73327,1026.025022,0,7.737,-0.895737,20132.6198,0.5,1,5.247,31.9717,83.263,25.62826985,25.62843434,1449.590052,0.6871
2025-02-14T02:54:37.856Z,2.7335,1026.024291,0,7.7375,-0.895708,20132.62119,0.5,1,5.259,31.9711,83.251,25.62760408,25.62776881,1449.60454,0.6905
2025-02-14T02:56:37.856Z,2.73354,1026.023709,0,7.7371,-0.895728,20132.62258,0.5,1,5.272,31.9706,83.226,25.62714253,25.62730729,1449.608478,0.6916
2025-02-14T02:58:37.860Z,2.73357,1026.023716,0,7.7381,-0.895677,20132.62397,0.5,1,5.284,31.9707,83.213,25.62721222,25.62737697,1449.60931,0.6918
2025-02-14T03:00:37.856Z,2.73365,1026.023311,0,7.7378,-0.89569,20132.62536,0.5,1,5.285,31.9704,83.194,25.62690081,25.62706562,1449.614521,0.6931
2025-02-14T03:02:37.855Z,2.7336,1026.023126,0,7.7386,-0.895649,20132.62675,0.5,1,5.284,31.9701,83.201,25.62668097,25.62684575,1449.612415,0.6927
2025-02-14T03:04:38.105Z,2.73368,1026.023001,0,7.7377,-0.895697,20132.62814,0.5,1,5.283,31.9699,83.224,25.62645,25.62661494,1449.618441,0.694
2025-02-14T03:06:37.860Z,2.73378,1026.022308,0,7.7388,-0.895633,20132.62953,0.5,1,5.286,31.9693,83.201,25.62587022,25.62603524,1449.625464,0.6958
2025-02-14T03:08:37.860Z,2.73377,1026.022877,0,7.7395,-0.895597,20132.63091,0.5,1,5.29,31.9699,83.211,25.62639072,25.62655572,1449.623237,0.6951
2025-02-14T03:10:37.855Z,2.7339,1026.022601,0,7.7392,-0.895612,20132.6323,0.5,0.9,5.291,31.9696,83.226,25.6260469,25.62621207,1449.631731,0.697
2025-02-14T03:12:37.856Z,2.73387,1026.023363,0,7.7383,-0.895662,20132.63369,0.5,1,5.289,31.9704,83.238,25.62674991,25.62691503,1449.627982,0.6959
2025-02-14T03:14:37.861Z,2.73398,1026.024116,0,7.7391,-0.895621,20132.63508,0.5,1,5.29,31.9714,83.232,25.62753296,25.62769812,1449.631034,0.6963
2025-02-14T03:16:37.860Z,2.73342,1026.024792,0,7.7391,-0.895623,20132.63647,0.5,1,5.283,31.9718,83.219,25.62825346,25.62841801,1449.597666,0.6889
2025-02-14T03:18:37.856Z,2.73328,1026.024353,0,7.7406,-0.895541,20132.63786,0.5,1,5.265,31.9711,83.232,25.6277494,25.62791388,1449.591939,0.6878
2025-02-14T03:20:37.856Z,2.73315,1026.024954,0,7.7389,-0.895634,20132.63925,0.5,1,5.251,31.9718,83.213,25.62843637,25.62860064,1449.582088,0.6855
2025-02-14T03:22:37.857Z,2.73305,1026.025194,0,7.7384,-0.895663,20132.64064,0.5,1,5.236,31.972,83.213,25.62867257,25.62883673,1449.575979,0.6841
2025-02-14T03:24:37.856Z,2.73333,1026.023908,0,7.7381,-0.895677,20132.64203,0.5,1,5.236,31.9708,83.201,25.6274542,25.62761868,1449.59559,0.6888
2025-02-14T03:26:37.856Z,2.73325,1026.024957,0,7.7379,-0.895689,20132.64341,0.5,1,5.24,31.972,83.194,25.62853276,25.62869709,1449.58751,0.6867
2025-02-14T03:28:37.856Z,2.73346,1026.024473,0,7.7383,-0.895668,20132.6448,0.5,1,5.237,31.9716,83.194,25.62805485,25.6282194,1449.600182,0.6896
2025-02-14T03:30:38.109Z,2.73409,1026.020384,0,7.7387,-0.895635,20132.64619,0.5,1,5.239,31.9673,83.202,25.62395352,25.62411896,1449.648768,0.7015
2025-02-14T03:32:37.856Z,2.73393,1026.021111,0,7.739,-0.895619,20132.64758,0.5,1,5.248,31.968,83.207,25.62465165,25.62481692,1449.6384,0.699
2025-02-14T03:34:37.856Z,2.73377,1026.022562,0,7.7382,-0.895667,20132.64897,0.5,1,5.255,31.9695,83.217,25.62604731,25.62621234,1449.624624,0.6955
2025-02-14T03:36:37.860Z,2.73382,1026.021874,0,7.7372,-0.895717,20132.65036,0.5,1,5.255,31.9689,83.188,25.62549985,25.62566491,1449.628819,0.6967
2025-02-14T03:38:37.856Z,2.73406,1026.020562,0,7.7378,-0.89568,20132.65175,0.5,1,5.263,31.9675,83.201,25.62413603,25.62430144,1449.647197,0.7011
2025-02-14T03:40:37.860Z,2.73403,1026.020519,0,7.7379,-0.89568,20132.65314,0.5,1,5.27,31.9676,83.169,25.62424348,25.62440879,1449.644535,0.7006
2025-02-14T03:42:37.860Z,2.73415,1026.020152,0,7.7376,-0.895694,20132.65453,0.5,1,5.269,31.9672,83.182,25.62381908,25.62398455,1449.652863,0.7025
2025-02-14T03:44:37.855Z,2.73417,1026.01961,0,7.7383,-0.895653,20132.65591,0.5,1,5.27,31.9667,83.161,25.62337898,25.62354446,1449.655043,0.7032
2025-02-14T03:46:37.855Z,2.73416,1026.019793,0,7.7387,-0.895633,20132.6573,0.5,1,5.272,31.9668,83.18,25.62347024,25.62363575,1449.654574,0.703
2025-02-14T03:48:37.860Z,2.73423,1026.019829,0,7.738,-0.895668,20132.65869,0.5,1,5.272,31.9671,83.144,25.62367922,25.6238447,1449.65712,0.7036
2025-02-14T03:50:37.861Z,2.73427,1026.01917,0,7.7394,-0.895594,20132.66008,0.5,1,5.266,31.9663,83.155,25.62297073,25.62313632,1449.661697,0.7048
2025-02-14T03:52:37.855Z,2.73414,1026.019801,0,7.7378,-0.895684,20132.66147,0.5,1,5.27,31.967,83.142,25.62365816,25.62382355,1449.651948,0.7025
2025-02-14T03:54:37.860Z,2.73418,1026.019571,0,7.7394,-0.895594,20132.66286,0.5,1,5.266,31.9669,83.119,25.6235399,25.6237053,1449.654628,0.7032
2025-02-14T03:56:37.855Z,2.73407,1026.020447,0,7.7397,-0.895581,20132.66425,0.5,1,5.266,31.9678,83.125,25.62438281,25.62454806,1449.645908,0.701
2025-02-14T03:58:38.109Z,2.73393,1026.020072,0,7.7399,-0.895568,20132.66564,0.5,1,5.264,31.9675,83.079,25.62422237,25.62438741,1449.637935,0.6995
2025-02-14T04:00:37.860Z,2.73385,1026.020649,0,7.7396,-0.895589,20132.66703,0.5,1,5.26,31.9682,83.062,25.6248773,25.62504218,1449.630851,0.6978
2025-02-14T04:02:37.861Z,2.73382,1026.02081,0,7.7396,-0.895589,20132.66841,0.5,1,5.258,31.9684,83.056,25.62506519,25.62523002,1449.628744,0.6973
2025-02-14T04:04:37.856Z,2.73379,1026.021033,0,7.7406,-0.895538,20132.6698,0.5,1,5.256,31.9686,83.062,25.62525846,25.62542326,1449.626376,0.6967
2025-02-14T04:06:37.860Z,2.73388,1026.020445,0,7.7396,-0.895585,20132.67119,0.5,1,5.256,31.968,83.06,25.62468402,25.62484894,1449.633284,0.6984
2025-02-14T04:08:37.860Z,2.73377,1026.021413,0,7.7397,-0.895587,20132.67258,0.5,1,5.253,31.9692,83.031,25.62578436,25.62594905,1449.623028,0.6959
2025-02-14T04:10:37.856Z,2.73398,1026.019288,0,7.7392,-0.895604,20132.67397,0.5,1,5.254,31.9668,83.048,25.623589,25.62375406,1449.642419,0.7008
2025-02-14T04:12:37.856Z,2.73406,1026.019752,0,7.7388,-0.895628,20132.67536,0.5,1,5.259,31.9674,83.05,25.62404478,25.6242099,1449.645525,0.7013
2025-02-14T04:14:37.856Z,2.73418,1026.019626,0,7.7399,-0.89557,20132.67675,0.5,1,5.263,31.9672,83.075,25.62380288,25.62396816,1449.652492,0.7028
2025-02-14T04:16:37.856Z,2.73421,1026.019655,0,7.739,-0.895618,20132.67814,0.5,1,5.266,31.9673,83.069,25.62386174,25.62402704,1449.654348,0.7032
2025-02-14T04:18:37.855Z,2.73403,1026.020291,0,7.7391,-0.895612,20132.67953,0.5,1,5.267,31.968,83.05,25.62458151,25.62474656,1449.64177,0.7003
2025-02-14T04:20:37.860Z,2.73384,1026.021028,0,7.7397,-0.895583,20132.68091,0.5,1,5.258,31.9687,83.05,25.62531196,25.62547678,1449.62859,0.6972
